,oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer
2850,soccer/italy/serie-b-2021-2022/cittadella-spal-S6WavoO8,17.10.2021,Cittadella,Spal,0:0,2.12,3.19,3.54,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2851,soccer/italy/serie-b-2021-2022/cremonese-benevento-CdgXLx8s,17.10.2021,Cremonese,Benevento,1:1,2.21,3.17,3.34,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2852,soccer/italy/serie-b-2021-2022/parma-monza-2onpJzh0,17.10.2021,Parma,Monza,0:0,2.20,3.28,3.24,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2853,soccer/italy/serie-b-2021-2022/ascoli-lecce-lGXeuR82,16.10.2021,Ascoli,Lecce,1:1,3.58,3.43,2.02,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2854,soccer/italy/serie-b-2021-2022/como-alessandria-zXV3w5wF,16.10.2021,Como,Alessandria,2:0,2.13,3.10,3.64,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2855,soccer/italy/serie-b-2021-2022/cosenza-frosinone-vH4bqLci,16.10.2021,Cosenza,Frosinone,1:1,3.83,3.20,2.03,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2856,soccer/italy/serie-b-2021-2022/crotone-pisa-fLrxLdNm,16.10.2021,Crotone,Pisa,2:1,2.33,3.22,3.06,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2857,soccer/italy/serie-b-2021-2022/perugia-brescia-txolIf76,16.10.2021,Perugia,Brescia,1:0,2.33,3.18,3.10,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2858,soccer/italy/serie-b-2021-2022/pordenone-ternana-bDugHEMC,16.10.2021,Pordenone,Ternana,1:3,2.83,3.13,2.54,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2859,soccer/italy/serie-b-2021-2022/vicenza-virtus-reggina-8OntKGxf,16.10.2021,L.R. Vicenza,Reggina,0:1,2.72,2.86,2.86,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2860,soccer/italy/serie-b-2021-2022/benevento-perugia-hlIHR7v3,03.10.2021,Benevento,Perugia,0:0,2.05,3.22,3.74,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2861,soccer/italy/serie-b-2021-2022/brescia-como-zD7MQRg9,03.10.2021,Brescia,Como,2:4,1.57,4.04,5.51,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2862,soccer/italy/serie-b-2021-2022/pordenone-vicenza-virtus-Y7k9HNGe,03.10.2021,Pordenone,L.R. Vicenza,2:4,2.32,2.85,3.51,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2863,soccer/italy/serie-b-2021-2022/alessandria-cosenza-xCQFKyLj,02.10.2021,Alessandria,Cosenza,1:0,2.07,3.19,3.69,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2864,soccer/italy/serie-b-2021-2022/cremonese-ternana-nmBQPo9F,02.10.2021,Cremonese,Ternana,2:0,2.08,3.30,3.55,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2865,soccer/italy/serie-b-2021-2022/crotone-ascoli-tAAUO5OL,02.10.2021,Crotone,Ascoli,2:2,1.80,3.57,4.33,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2866,soccer/italy/serie-b-2021-2022/frosinone-cittadella-K09YNPwS,02.10.2021,Frosinone,Cittadella,0:1,1.94,3.28,4.10,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2867,soccer/italy/serie-b-2021-2022/pisa-reggina-voj5I31k,02.10.2021,Pisa,Reggina,2:0,2.04,3.17,3.81,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2868,soccer/italy/serie-b-2021-2022/spal-parma-nBgDGsW1,02.10.2021,Spal,Parma,2:2,2.43,3.18,2.93,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2869,soccer/italy/serie-b-2021-2022/lecce-monza-0fi1Jqnq,01.10.2021,Lecce,Monza,3:0,2.05,3.33,3.62,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2870,soccer/italy/serie-b-2021-2022/parma-pisa-4SyN5QHq,26.09.2021,Parma,Pisa,1:1,2.06,3.26,3.62,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2871,soccer/italy/serie-b-2021-2022/perugia-alessandria-niRR4pXk,26.09.2021,Perugia,Alessandria,1:1,1.77,3.40,4.82,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2872,soccer/italy/serie-b-2021-2022/ternana-spal-EcJDSmPd,26.09.2021,Ternana,Spal,1:0,2.20,3.24,3.30,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2873,soccer/italy/serie-b-2021-2022/vicenza-virtus-cremonese-YqoiBnfM,26.09.2021,L.R. Vicenza,Cremonese,0:1,3.22,3.04,2.34,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2874,soccer/italy/serie-b-2021-2022/ascoli-brescia-ltHnElA3,25.09.2021,Ascoli,Brescia,2:3,3.20,3.22,2.26,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2875,soccer/italy/serie-b-2021-2022/cittadella-lecce-SWFjD8P9,25.09.2021,Cittadella,Lecce,1:2,2.58,3.12,2.80,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2876,soccer/italy/serie-b-2021-2022/como-benevento-fgnmCSvG,25.09.2021,Como,Benevento,1:1,3.15,3.12,2.33,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2877,soccer/italy/serie-b-2021-2022/cosenza-crotone-bLRBLH5p,25.09.2021,Cosenza,Crotone,1:0,3.79,3.26,2.02,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2878,soccer/italy/serie-b-2021-2022/monza-pordenone-S6peA69S,25.09.2021,Monza,Pordenone,3:1,1.58,3.74,6.02,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2879,soccer/italy/serie-b-2021-2022/reggina-frosinone-QsQV34nd,25.09.2021,Reggina,Frosinone,0:0,2.58,3.02,2.88,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2880,soccer/italy/serie-b-2021-2022/cremonese-perugia-pp8JE0qH,22.09.2021,Cremonese,Perugia,0:3,1.98,3.18,4.01,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2881,soccer/italy/serie-b-2021-2022/ternana-parma-fJHrFUfc,22.09.2021,Ternana,Parma,3:1,2.50,3.29,2.78,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2882,soccer/italy/serie-b-2021-2022/alessandria-ascoli-vm5BGME4,21.09.2021,Alessandria,Ascoli,1:3,2.53,3.06,2.88,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2883,soccer/italy/serie-b-2021-2022/benevento-cittadella-Y94FFtUA,21.09.2021,Benevento,Cittadella,4:1,1.93,3.32,4.09,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2884,soccer/italy/serie-b-2021-2022/cosenza-como-6TZqQccT,21.09.2021,Cosenza,Como,2:0,2.88,3.06,2.53,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2885,soccer/italy/serie-b-2021-2022/crotone-lecce-S8cODKbN,21.09.2021,Crotone,Lecce,0:3,2.72,3.30,2.55,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2886,soccer/italy/serie-b-2021-2022/pisa-monza-bilf8bMp,21.09.2021,Pisa,Monza,2:1,2.76,2.92,2.74,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2887,soccer/italy/serie-b-2021-2022/pordenone-reggina-xrmb7Iyi,21.09.2021,Pordenone,Reggina,1:1,2.96,2.91,2.58,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2888,soccer/italy/serie-b-2021-2022/spal-vicenza-virtus-tGDvGAui,21.09.2021,Spal,L.R. Vicenza,3:2,1.76,3.42,4.88,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2889,soccer/italy/serie-b-2021-2022/frosinone-brescia-6adSCvET,20.09.2021,Frosinone,Brescia,2:2,2.17,3.31,3.28,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2890,soccer/italy/serie-b-2021-2022/parma-cremonese-rLB2Irph,19.09.2021,Parma,Cremonese,1:2,2.28,3.14,3.23,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2891,soccer/italy/serie-b-2021-2022/ascoli-benevento-6ZpY23p5,18.09.2021,Ascoli,Benevento,0:2,3.23,3.09,2.32,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2892,soccer/italy/serie-b-2021-2022/cittadella-pordenone-hjqt1sFH,18.09.2021,Cittadella,Pordenone,1:0,1.87,3.36,4.29,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2893,soccer/italy/serie-b-2021-2022/lecce-alessandria-jROGfuho,18.09.2021,Lecce,Alessandria,3:2,1.45,4.36,6.70,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2894,soccer/italy/serie-b-2021-2022/monza-ternana-4UCbJOUo,18.09.2021,Monza,Ternana,1:1,1.86,3.47,4.17,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2895,soccer/italy/serie-b-2021-2022/perugia-cosenza-SxytRwrN,18.09.2021,Perugia,Cosenza,1:1,1.66,3.62,5.43,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2896,soccer/italy/serie-b-2021-2022/reggina-spal-0d67H2ab,18.09.2021,Reggina,Spal,2:1,2.38,2.97,3.22,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2897,soccer/italy/serie-b-2021-2022/vicenza-virtus-pisa-E5XlaLqU,18.09.2021,L.R. Vicenza,Pisa,1:3,2.73,3.02,2.70,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2898,soccer/italy/serie-b-2021-2022/brescia-crotone-pQqx2NaB,17.09.2021,Brescia,Crotone,2:2,1.89,3.59,3.88,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2899,soccer/italy/serie-b-2021-2022/como-frosinone-Wtrp01UN,17.09.2021,Como,Frosinone,0:2,3.07,3.07,2.40,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2900,soccer/italy/serie-b-2021-2022/cosenza-vicenza-virtus-pEoySJSG,12.09.2021,Cosenza,L.R. Vicenza,2:1,2.71,3.09,2.69,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2901,soccer/italy/serie-b-2021-2022/cremonese-cittadella-tA49vRd3,12.09.2021,Cremonese,Cittadella,2:0,1.92,3.36,4.05,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2902,soccer/italy/serie-b-2021-2022/pordenone-parma-WbcMyPtM,12.09.2021,Pordenone,Parma,0:4,3.16,3.03,2.37,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2903,soccer/italy/serie-b-2021-2022/alessandria-brescia-zDDJH3kj,11.09.2021,Alessandria,Brescia,1:3,3.46,3.23,2.14,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2904,soccer/italy/serie-b-2021-2022/como-ascoli-2J55u7sc,11.09.2021,Como,Ascoli,0:1,2.38,3.08,3.10,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2905,soccer/italy/serie-b-2021-2022/crotone-reggina-boaEwoC9,11.09.2021,Crotone,Reggina,1:1,2.28,3.13,3.26,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2906,soccer/italy/serie-b-2021-2022/frosinone-perugia-xxbIx5RF,11.09.2021,Frosinone,Perugia,0:0,1.96,3.31,3.99,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2907,soccer/italy/serie-b-2021-2022/spal-monza-UqGPzqdS,11.09.2021,Spal,Monza,1:1,2.39,2.98,3.20,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2908,soccer/italy/serie-b-2021-2022/ternana-pisa-zRhhW24q,11.09.2021,Ternana,Pisa,1:4,2.35,3.15,3.10,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2909,soccer/italy/serie-b-2021-2022/benevento-lecce-lGHNGN4d,10.09.2021,Benevento,Lecce,0:0,2.29,3.25,3.11,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2910,soccer/italy/serie-b-2021-2022/cittadella-crotone-bR2u4pLj,29.08.2021,Cittadella,Crotone,4:2,2.10,3.30,3.49,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2911,soccer/italy/serie-b-2021-2022/lecce-como-EZpSRmDc,29.08.2021,Lecce,Como,1:1,1.64,3.86,5.09,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2912,soccer/italy/serie-b-2021-2022/monza-cremonese-8dpWQ7S3,29.08.2021,Monza,Cremonese,1:0,2.45,3.13,2.93,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2913,soccer/italy/serie-b-2021-2022/parma-benevento-MalzQRsA,29.08.2021,Parma,Benevento,1:0,2.14,3.40,3.28,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2914,soccer/italy/serie-b-2021-2022/reggina-ternana-juxmNPRS,29.08.2021,Reggina,Ternana,3:2,2.24,3.08,3.39,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2915,soccer/italy/serie-b-2021-2022/spal-pordenone-hlOEIqzp,29.08.2021,Spal,Pordenone,5:0,2.02,3.17,3.88,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2916,soccer/italy/serie-b-2021-2022/perugia-ascoli-4OwuPocG,28.08.2021,Perugia,Ascoli,2:3,2.18,3.06,3.55,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2917,soccer/italy/serie-b-2021-2022/vicenza-virtus-frosinone-zqnOSTci,28.08.2021,L.R. Vicenza,Frosinone,0:2,2.76,3.00,2.70,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2918,soccer/italy/serie-b-2021-2022/brescia-cosenza-WAsXSaDA,27.08.2021,Brescia,Cosenza,5:1,1.37,4.76,7.91,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2919,soccer/italy/serie-b-2021-2022/pisa-alessandria-rFxqO5CM,27.08.2021,Pisa,Alessandria,2:0,2.11,3.14,3.65,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2920,soccer/italy/serie-b-2021-2022/ascoli-cosenza-xlrTTub4,22.08.2021,Ascoli,Cosenza,1:0,1.56,3.82,6.12,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2921,soccer/italy/serie-b-2021-2022/benevento-alessandria-zoHU8Z6I,22.08.2021,Benevento,Alessandria,4:3,1.68,3.62,5.17,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2922,soccer/italy/serie-b-2021-2022/cremonese-lecce-QDSuGjEo,22.08.2021,Cremonese,Lecce,3:0,2.48,3.08,2.93,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2923,soccer/italy/serie-b-2021-2022/crotone-como-vHWqFATi,22.08.2021,Crotone,Como,2:2,1.87,3.37,4.26,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2924,soccer/italy/serie-b-2021-2022/pisa-spal-0WKhDlb4,22.08.2021,Pisa,Spal,1:0,2.48,3.08,2.95,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2925,soccer/italy/serie-b-2021-2022/reggina-monza-8dO0BSSG,22.08.2021,Reggina,Monza,0:0,2.81,3.02,2.63,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2926,soccer/italy/serie-b-2021-2022/ternana-brescia-jLD5AnrN,22.08.2021,Ternana,Brescia,0:2,2.24,3.38,3.05,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2927,soccer/italy/serie-b-2021-2022/cittadella-vicenza-virtus-CAvbi7yo,21.08.2021,Cittadella,L.R. Vicenza,1:0,2.30,3.07,3.26,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2928,soccer/italy/serie-b-2021-2022/pordenone-perugia-U5PdC8DA,21.08.2021,Pordenone,Perugia,0:1,2.35,3.02,3.19,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2929,soccer/italy/serie-b-2021-2022/frosinone-parma-MuMlEUrb,20.08.2021,Frosinone,Parma,2:2,2.64,3.01,2.82,https://www.betexplorer.com/soccer/italy/serie-b-2021-2022/results/
2930,soccer/italy/serie-a-2021-2022/inter-sampdoria-OfTSl06l,22.05.,Inter,Sampdoria,3:0,1.13,9.24,19.27,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2931,soccer/italy/serie-a-2021-2022/salernitana-udinese-pAHymvy1,22.05.,Salernitana,Udinese,0:4,1.89,3.85,3.85,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2932,soccer/italy/serie-a-2021-2022/sassuolo-ac-milan-EqMunbj7,22.05.,Sassuolo,AC Milan,0:3,7.20,4.92,1.42,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2933,soccer/italy/serie-a-2021-2022/spezia-napoli-hzLqoI5D,22.05.,Spezia,Napoli,0:3,4.57,4.09,1.71,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2934,soccer/italy/serie-a-2021-2022/venezia-cagliari-6HRehZCt,22.05.,Venezia,Cagliari,0:0,5.35,4.05,1.61,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2935,soccer/italy/serie-a-2021-2022/atalanta-empoli-UwPge2TK,21.05.,Atalanta,Empoli,0:1,1.18,7.93,13.46,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2936,soccer/italy/serie-a-2021-2022/fiorentina-juventus-8UNcfMrR,21.05.,Fiorentina,Juventus,2:0,1.82,3.80,4.23,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2937,soccer/italy/serie-a-2021-2022/genoa-bologna-Q9APktir,21.05.,Genoa,Bologna,0:1,1.82,3.94,4.03,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2938,soccer/italy/serie-a-2021-2022/lazio-verona-6JIXmKLf,21.05.,Lazio,Verona,3:3,1.90,3.73,3.92,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2939,soccer/italy/serie-a-2021-2022/torino-as-roma-fuaS91rE,20.05.,Torino,AS Roma,0:3,3.57,3.64,2.02,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2940,soccer/italy/serie-a-2021-2022/juventus-lazio-pjkjysxk,16.05.,Juventus,Lazio,2:2,2.08,3.55,3.49,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2941,soccer/italy/serie-a-2021-2022/sampdoria-fiorentina-YBVpcOb8,16.05.,Sampdoria,Fiorentina,4:1,6.06,4.26,1.54,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2942,soccer/italy/serie-a-2021-2022/ac-milan-atalanta-Otlfz1ie,15.05.,AC Milan,Atalanta,2:0,1.87,3.66,4.13,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2943,soccer/italy/serie-a-2021-2022/bologna-sassuolo-vkABrPqF,15.05.,Bologna,Sassuolo,1:3,2.38,3.87,2.70,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2944,soccer/italy/serie-a-2021-2022/cagliari-inter-hhEFsqaL,15.05.,Cagliari,Inter,1:3,8.18,5.53,1.34,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2945,soccer/italy/serie-a-2021-2022/napoli-genoa-65waZK61,15.05.,Napoli,Genoa,3:0,1.66,4.33,4.66,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2946,soccer/italy/serie-a-2021-2022/as-roma-venezia-K8s3YvM7,14.05.,AS Roma,Venezia,1:1,1.26,6.01,10.94,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2947,soccer/italy/serie-a-2021-2022/empoli-salernitana-zH3Kt3ER,14.05.,Empoli,Salernitana,1:1,2.95,3.55,2.34,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2948,soccer/italy/serie-a-2021-2022/udinese-spezia-C2UldrEE,14.05.,Udinese,Spezia,2:3,1.65,4.04,5.15,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2949,soccer/italy/serie-a-2021-2022/verona-torino-xQknxNMr,14.05.,Verona,Torino,0:1,1.97,3.47,3.95,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2950,soccer/italy/serie-a-2021-2022/fiorentina-as-roma-hYoUVo09,09.05.,Fiorentina,AS Roma,2:0,2.73,3.25,2.68,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2951,soccer/italy/serie-a-2021-2022/salernitana-cagliari-d6UCNN7k,08.05.,Salernitana,Cagliari,1:1,2.43,3.01,3.27,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2952,soccer/italy/serie-a-2021-2022/spezia-atalanta-UJSKL1x2,08.05.,Spezia,Atalanta,1:3,6.67,4.87,1.44,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2953,soccer/italy/serie-a-2021-2022/venezia-bologna-pSA7q5U8,08.05.,Venezia,Bologna,4:3,3.12,3.47,2.27,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2954,soccer/italy/serie-a-2021-2022/verona-ac-milan-0bkxUPUL,08.05.,Verona,AC Milan,1:3,5.15,3.90,1.67,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2955,soccer/italy/serie-a-2021-2022/lazio-sampdoria-pWQ8O3hq,07.05.,Lazio,Sampdoria,2:0,1.45,4.67,6.97,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2956,soccer/italy/serie-a-2021-2022/sassuolo-udinese-jTTGMsNe,07.05.,Sassuolo,Udinese,1:1,2.43,3.65,2.76,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2957,soccer/italy/serie-a-2021-2022/torino-napoli-6yC3poF2,07.05.,Torino,Napoli,0:1,3.45,3.51,2.11,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2958,soccer/italy/serie-a-2021-2022/genoa-juventus-WOpYU5FF,06.05.,Genoa,Juventus,2:1,3.66,3.31,2.12,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2959,soccer/italy/serie-a-2021-2022/inter-empoli-vkltTqpS,06.05.,Inter,Empoli,4:2,1.13,9.36,18.05,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2960,soccer/italy/serie-a-2021-2022/salernitana-venezia-A7Z7DfiB,05.05.,Salernitana,Venezia,2:1,1.98,3.45,3.95,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2961,soccer/italy/serie-a-2021-2022/atalanta-salernitana-Sh16Kcet,02.05.,Atalanta,Salernitana,1:1,1.28,6.12,9.75,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2962,soccer/italy/serie-a-2021-2022/ac-milan-fiorentina-zsmBFQFS,01.05.,AC Milan,Fiorentina,1:0,1.56,4.28,5.77,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2963,soccer/italy/serie-a-2021-2022/as-roma-bologna-4C5Z94wj,01.05.,AS Roma,Bologna,0:0,1.49,4.35,6.76,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2964,soccer/italy/serie-a-2021-2022/empoli-torino-SGq3HnoG,01.05.,Empoli,Torino,1:3,2.81,3.45,2.47,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2965,soccer/italy/serie-a-2021-2022/juventus-venezia-tKm7G60M,01.05.,Juventus,Venezia,2:1,1.26,6.00,11.40,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2966,soccer/italy/serie-a-2021-2022/udinese-inter-A9dPWRp3,01.05.,Udinese,Inter,1:2,6.39,4.65,1.47,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2967,soccer/italy/serie-a-2021-2022/cagliari-verona-phfbISV9,30.04.,Cagliari,Verona,1:2,2.53,3.26,2.88,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2968,soccer/italy/serie-a-2021-2022/napoli-sassuolo-xjZxBpOq,30.04.,Napoli,Sassuolo,6:1,1.37,5.38,7.37,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2969,soccer/italy/serie-a-2021-2022/sampdoria-genoa-r34w9Ohd,30.04.,Sampdoria,Genoa,1:0,2.88,2.95,2.75,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2970,soccer/italy/serie-a-2021-2022/spezia-lazio-d6hLX7Vd,30.04.,Spezia,Lazio,3:4,6.66,4.50,1.48,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2971,soccer/italy/serie-a-2021-2022/atalanta-torino-SpyuALpJ,27.04.,Atalanta,Torino,4:4,1.50,4.39,6.43,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2972,soccer/italy/serie-a-2021-2022/bologna-inter-SOwmIIxt,27.04.,Bologna,Inter,2:1,8.53,5.52,1.33,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2973,soccer/italy/serie-a-2021-2022/fiorentina-udinese-tSsiHxhn,27.04.,Fiorentina,Udinese,0:4,1.64,4.01,5.32,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
2974,soccer/italy/serie-a-2021-2022/sassuolo-juventus-KnSh1zeI,25.04.,Sassuolo,Juventus,1:2,4.26,3.97,1.78,https://www.betexplorer.com/soccer/italy/serie-a-2021-2022/results/
